ENSEMBL,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000030345,460.0949491,-0.279963403,0.246782943,-1.134451997,0.256604999,0.436407487
ENSRNOG00000030346,0.586389726,-2.503332715,3.97351744,-0.63000421,0.52869183,NA
ENSRNOG00000029744,0.548473472,-2.41386951,3.977748466,-0.606843175,0.543954992,NA
ENSRNOG00000029740,44.86127617,-1.184908304,0.731892662,-1.618964591,0.105454882,0.232972595
ENSRNOG00000029749,4.223324993,5.687686558,3.113346093,1.826872563,0.067718932,0.167769231
ENSRNOG00000057978,1.447836447,-0.985935843,3.873348258,-0.254543557,0.799075658,NA
ENSRNOG00000057970,2.1212913,4.693278432,3.812130093,1.231143302,0.218269272,NA
ENSRNOG00000000848,1807.589187,1.111168246,0.313475853,3.544669342,0.000393106,0.00292284
ENSRNOG00000000840,11.19698726,-0.219339127,1.425166099,-0.153904255,0.877685229,0.932205391
ENSRNOG00000000841,17837.91088,0.885387896,0.244433248,3.622207296,0.0002921,0.002299322
ENSRNOG00000000842,599.6583621,0.335560034,0.591651721,0.567158045,0.570606809,0.730784654
ENSRNOG00000000847,4200.421577,-0.307371034,0.144357453,-2.129235642,0.033234769,0.098059023
ENSRNOG00000032659,113.8738877,-0.110454588,0.585777454,-0.188560668,0.850437162,0.916581187
ENSRNOG00000031439,116.6608151,0.158660965,0.381656846,0.415716282,0.677617625,0.809364633
ENSRNOG00000031431,396.0695729,-1.185259881,0.383356524,-3.091795257,0.0019895,0.010776364
ENSRNOG00000036423,0.482933007,-0.564155131,4.03710737,-0.139742414,0.888863513,NA
ENSRNOG00000031437,7.370931297,0.365114837,2.581754717,0.141421195,0.887537212,0.937806722
ENSRNOG00000039649,17.15186082,7.716088264,1.641760637,4.699886262,2.60E-06,4.69E-05
ENSRNOG00000054400,2008.371507,0.170413196,0.17653277,0.965334626,0.334377234,0.52227179
ENSRNOG00000054405,0.776143606,2.023855204,3.983832384,0.508017158,0.611441311,NA
ENSRNOG00000054404,2.236588334,4.780372248,3.929152839,1.216641969,0.223740467,NA
ENSRNOG00000068305,104.9788423,0.340865276,0.39315602,0.866997473,0.385943394,0.572737434
ENSRNOG00000009191,3789.313952,1.258966405,0.227032923,5.54530325,2.93E-08,1.00E-06
ENSRNOG00000039398,12.78195745,-6.948492796,1.972708841,-3.522310364,0.000427803,0.003139786
ENSRNOG00000070783,280.7014909,1.182422956,0.327940196,3.605605446,0.000311426,0.002418995
ENSRNOG00000039396,6.244977853,6.25309243,2.762261133,2.263758613,0.023588965,0.075073612
ENSRNOG00000039390,582.0956669,-1.642788043,0.377770861,-4.348636209,1.37E-05,0.000190221
ENSRNOG00000070789,42.95092286,1.576818747,0.806237446,1.955774636,0.050491708,0.134496499
ENSRNOG00000009193,13.3391179,0.207784932,1.56248038,0.132984027,0.894206013,0.941971928
ENSRNOG00000070259,1.261633769,0.756151905,2.735873629,0.276384076,0.782253086,NA
ENSRNOG00000070257,18.31213871,-0.269706068,0.999286078,-0.269898754,0.787238146,0.880406093
ENSRNOG00000070250,2.245848924,-1.032643708,3.822604861,-0.270141368,0.787051497,NA
ENSRNOG00000048606,1352.183392,-0.375113306,0.284636887,-1.317866104,0.187548474,0.351092042
ENSRNOG00000048601,0.368773438,2.178935846,4.040479331,0.539276573,0.589696031,NA
ENSRNOG00000052803,268.5564368,-0.015961068,0.249334638,-0.064014646,0.948958565,0.972475333
ENSRNOG00000052802,17324.14934,-0.123990462,0.263187337,-0.471111049,0.637561435,0.781544107
ENSRNOG00000037480,1517.602051,0.348654192,0.208673267,1.670813882,0.094758446,0.215688053
ENSRNOG00000011876,5882.427817,0.457467391,0.175128349,2.612183538,0.008996594,0.03516595
ENSRNOG00000055465,6.894733698,-1.465169882,1.708280221,-0.857687085,0.391065274,0.577553449
ENSRNOG00000055466,2816.881644,-0.317090822,0.17477378,-1.814292869,0.069632649,0.171340421
ENSRNOG00000038933,9073.202706,-1.019401233,0.19867904,-5.130894691,2.88E-07,7.06E-06
ENSRNOG00000012368,700.5658719,0.496032678,0.25586956,1.938615436,0.052548183,0.138566425
ENSRNOG00000040052,33.3790622,-0.677001339,0.742756908,-0.911470943,0.362047289,0.549613957
ENSRNOG00000047005,255.7654921,0.481225308,0.309243497,1.556137197,0.119675471,0.254766674
ENSRNOG00000047004,11.10741639,0.425762119,1.528219114,0.278600179,0.780551675,0.875855679
ENSRNOG00000047006,0.308025351,-1.565942021,4.033601051,-0.388224319,0.697850038,NA
ENSRNOG00000011949,2556.47465,-0.233648059,0.218784939,-1.067934842,0.285549904,0.47029686
ENSRNOG00000007184,4.54412833,1.889461873,3.358109349,0.562656446,0.573668847,0.733301795
ENSRNOG00000012209,1783.740753,0.213703836,0.167475858,1.27602771,0.201945724,0.370608897
ENSRNOG00000012208,971.4164988,-1.851096754,0.301543447,-6.138739773,8.32E-10,4.54E-08
ENSRNOG00000012205,0.645711679,-2.632941495,3.967827619,-0.663572551,0.50696393,NA
ENSRNOG00000066875,464.7001374,-0.255361858,0.334388539,-0.763668094,0.445065059,0.626384204
ENSRNOG00000012207,7427.667021,-0.135245916,0.295445342,-0.457769668,0.64711793,0.788895586
ENSRNOG00000012206,4512.291327,-0.432311917,0.160934121,-2.686266368,0.007225546,0.029592583
ENSRNOG00000007189,936.3996446,1.005231477,0.251586381,3.995571915,6.45E-05,0.000680315
ENSRNOG00000066874,43.96598231,2.005635532,0.624111596,3.213584787,0.001310891,0.00768363
ENSRNOG00000045713,1.843867191,4.497359934,3.933986747,1.143206681,0.252952789,NA
ENSRNOG00000004035,1814.403588,-0.109254195,0.178606809,-0.611702293,0.540734744,0.706995897
ENSRNOG00000012360,2311.960923,0.073282899,0.206075621,0.355611685,0.722131391,0.838111693
ENSRNOG00000001924,14.32030854,-1.876089236,1.014467004,-1.8493349,0.064409469,0.161208289
ENSRNOG00000001926,354.3502448,0.589845282,0.57054426,1.03382914,0.301216046,0.487376545
ENSRNOG00000001928,397.012899,-1.288723312,0.303295226,-4.249072192,2.15E-05,0.000275837
ENSRNOG00000007459,5145.225299,-0.439958687,0.211482842,-2.080351691,0.037493287,0.107276329
ENSRNOG00000007456,5.402371021,-1.217780263,2.179193407,-0.558821561,0.576283506,0.735246112
ENSRNOG00000007457,8150.781616,-1.228355814,0.276601454,-4.440887048,8.96E-06,0.000132645
ENSRNOG00000007454,119.990239,-0.317719888,0.360237576,-0.8819732,0.3777913,0.564836654
ENSRNOG00000007455,13.34559817,-3.401762279,1.64951739,-2.062277306,0.039181342,0.111049294
ENSRNOG00000052111,2357.677151,0.418838982,0.19725669,2.123319532,0.033727085,0.099075621
ENSRNOG00000052113,5819.300356,-0.328964501,0.195354646,-1.683934872,0.092194256,0.211595961
ENSRNOG00000052115,120.5700994,0.127310132,0.410231937,0.310336959,0.756304728,0.861424799
ENSRNOG00000052116,3673.78897,-0.833059375,0.219687972,-3.792011774,0.000149432,0.001335921
ENSRNOG00000013552,18545.48214,-1.38126181,0.297712726,-4.639579331,3.49E-06,6.00E-05
ENSRNOG00000013553,1292.773573,2.233920376,0.889201093,2.512278036,0.011995454,0.044074488
ENSRNOG00000041870,1.013305483,0.347485484,2.56724373,0.135353523,0.892332369,NA
ENSRNOG00000053448,4745.2012,-0.746876305,0.235101153,-3.176829614,0.001488945,0.008469332
ENSRNOG00000053449,79.95495504,0.032303693,0.468327604,0.068976702,0.945008165,0.970068527
ENSRNOG00000013554,334.8269764,-0.922893041,0.320743071,-2.877359244,0.004010188,0.018644691
ENSRNOG00000013555,36.83614068,-1.510965164,1.121952248,-1.346728585,0.178067662,0.337954134
ENSRNOG00000020744,7114.939525,0.036460769,0.218806712,0.166634601,0.867657566,0.926200008
ENSRNOG00000020746,36.66708495,1.599799953,0.805913959,1.985075372,0.047136086,0.127475207
ENSRNOG00000020743,3375.809002,1.924875623,0.381596641,5.044267729,4.55E-07,1.05E-05
ENSRNOG00000020742,3165.375436,-0.041091723,0.219891529,-0.186872697,0.851760447,0.917187162
ENSRNOG00000020749,11.88306027,-1.052631336,1.163585311,-0.904644744,0.365653623,0.553066169
ENSRNOG00000020748,14920.7524,-0.18456057,0.278222533,-0.663355939,0.507102618,0.679586882
ENSRNOG00000046069,1.215128458,1.652715365,3.918261493,0.421798129,0.673172372,NA
ENSRNOG00000057569,72578.58742,0.410397582,0.219053533,1.873503594,0.060998877,0.155280395
ENSRNOG00000012258,3853.444177,0.094760465,0.151944943,0.623650007,0.532857462,0.700054977
ENSRNOG00000053991,1307.68092,-0.266103937,0.263679335,-1.009195269,0.312880995,0.499311943
ENSRNOG00000071217,304.5940681,-0.253374944,0.290500447,-0.872201564,0.383098427,0.569821729
ENSRNOG00000042528,0.528529748,2.7025617,4.000316532,0.675586964,0.499302921,NA
ENSRNOG00000057697,1.306329228,-0.43805165,3.128351439,-0.140026355,0.888639167,NA
ENSRNOG00000071216,411.8075902,-0.214955618,0.235511939,-0.912716436,0.361391697,0.548973843
ENSRNOG00000057691,9.541479382,2.835624141,1.814182534,1.563031331,0.118045226,0.252326206
ENSRNOG00000042522,41.00898927,-0.640634642,0.732781597,-0.874250452,0.381981876,0.568592887
ENSRNOG00000042524,278.831991,-1.469809608,0.473712596,-3.102745462,0.001917345,0.01045794
ENSRNOG00000042526,50.51390012,-0.283606934,0.735198526,-0.38575558,0.699677695,0.822887243
ENSRNOG00000027212,279.6976933,0.457581939,0.391962159,1.167413561,0.243043397,0.420117553
ENSRNOG00000027213,0.586389726,-2.503332715,3.97351744,-0.63000421,0.52869183,NA
ENSRNOG00000059474,6314.354621,-0.724934721,0.171515027,-4.226654269,2.37E-05,0.000298661
ENSRNOG00000067638,0.137118368,-0.620448363,4.080472857,-0.152053055,0.87914509,NA
ENSRNOG00000015894,4860.21513,-0.573039256,0.266842675,-2.147479803,0.031755103,0.094720418
ENSRNOG00000015896,866.5697619,1.172756926,0.354842901,3.305003205,0.000949753,0.005943555
ENSRNOG00000015898,337.4160191,-0.445355572,0.229051331,-1.944348328,0.051853461,0.137112235
ENSRNOG00000067637,28.13588411,0.225069411,0.807968839,0.278561994,0.780580983,0.875855679
ENSRNOG00000067632,85.78956977,0.420637073,0.460677074,0.913084451,0.361198128,0.548768605
ENSRNOG00000010111,894.8563023,-0.429709057,0.250593794,-1.714763365,0.086388621,0.201423245
ENSRNOG00000010117,11665.34231,-0.618729021,0.180998413,-3.418422356,0.000629853,0.004292144
ENSRNOG00000010116,1071.94188,0.028854039,0.241702566,0.119378289,0.904975661,0.948156318
ENSRNOG00000051590,21.85657857,1.836572354,1.339825796,1.370754586,0.170451472,0.327708999
ENSRNOG00000051592,3380.08641,0.488080195,0.184511043,2.645262784,0.00816275,0.032495221
ENSRNOG00000059344,5882.018177,0.198974429,0.209213518,0.951059139,0.341574356,0.529014763
ENSRNOG00000059347,39.55811888,-1.131083351,0.691548087,-1.635581636,0.101927176,0.227347132
ENSRNOG00000059348,10892.28936,0.490235151,0.208088339,2.355899204,0.018477931,0.061947263
ENSRNOG00000069566,6.90368043,-1.050170704,2.490123592,-0.42173437,0.673218915,0.806683167
ENSRNOG00000069567,49.15129024,1.438933616,0.596857049,2.41085134,0.015915334,0.054925456
ENSRNOG00000069563,52.53593349,-0.242396739,0.666816323,-0.363513506,0.716221326,0.834036669
ENSRNOG00000069560,1.106320315,3.761084187,3.951996255,0.951692245,0.341253084,NA
ENSRNOG00000069561,4.295502106,2.508185007,2.748664435,0.912510445,0.361500074,0.549094044
ENSRNOG00000069568,60.4032603,-0.773060184,0.541375912,-1.427954527,0.153304948,0.304067858
ENSRNOG00000017660,3767.50843,0.425318296,0.155265391,2.739298777,0.006157039,0.025999157
ENSRNOG00000017663,874.7686698,0.568003292,0.246644282,2.302925037,0.021283061,0.069273265
ENSRNOG00000061774,0.224018735,1.303104988,4.080472857,0.319351466,0.74946001,NA
ENSRNOG00000017669,814.3884099,0.079326907,0.225404956,0.351930625,0.724890291,0.840119164
ENSRNOG00000063604,3.267471226,-4.981544133,3.29058729,-1.513876914,0.13005706,NA
ENSRNOG00000011798,6196.369537,-1.004489645,0.17047109,-5.892433993,3.81E-09,1.75E-07
ENSRNOG00000011799,234.7260654,0.628794557,0.385624662,1.630586992,0.102977496,0.228982531
ENSRNOG00000063601,24.85065949,0.672927819,0.757431595,0.888433786,0.374307458,0.561640683
ENSRNOG00000063602,27.84813508,1.032019824,0.78790251,1.309831877,0.190252717,0.35413489
ENSRNOG00000011791,427.9785832,0.461074335,0.220292883,2.093006038,0.036348616,0.104856931
ENSRNOG00000011796,4836.957684,-0.906098058,0.245693611,-3.687918682,0.000226096,0.001865813
ENSRNOG00000063608,0.639025238,2.98562871,3.983832763,0.749436256,0.453594305,NA
ENSRNOG00000011794,228.2543669,0.464309258,0.284698085,1.630882967,0.102915017,0.228870708
ENSRNOG00000023465,3390.162671,2.86757121,0.462725418,6.197133541,5.75E-10,3.33E-08
ENSRNOG00000023467,3369.964652,-1.115303511,0.304576936,-3.66181211,0.000250438,0.002028349
ENSRNOG00000023463,4862.004114,-0.441042609,0.165413139,-2.666309404,0.007668908,0.030949285
ENSRNOG00000066277,860.5084259,0.580674023,0.247175331,2.349239389,0.018811808,0.062810163
ENSRNOG00000066276,33.06938059,-1.385170538,0.780612414,-1.774466448,0.075986027,0.183080297
ENSRNOG00000066275,1633.54662,0.704287175,0.212666024,3.311705189,0.000927292,0.005843901
ENSRNOG00000066274,3.379472989,-1.302868412,2.31358613,-0.563138063,0.573340874,NA
ENSRNOG00000066278,0.737546876,3.17691708,3.974355375,0.799354054,0.424085144,NA
ENSRNOG00000025108,13.38840647,-1.489800819,1.272373034,-1.170883679,0.241645536,0.4184129
ENSRNOG00000068388,1.568131143,4.253275154,3.938982067,1.079790434,0.280235512,NA
ENSRNOG00000068381,56.52543334,-2.419535369,0.7915409,-3.056740808,0.002237577,0.011783824
ENSRNOG00000068383,0.548473472,-2.41386951,3.977748466,-0.606843175,0.543954992,NA
ENSRNOG00000022331,1697.292536,1.997066984,0.358616186,5.568814405,2.56E-08,8.92E-07
ENSRNOG00000022337,681.2154565,0.233393126,0.380752914,0.612977911,0.539890945,0.706286155
ENSRNOG00000068387,4.2660287,1.533162872,2.273832535,0.674263759,0.500143641,0.674062937
ENSRNOG00000014311,2442.252563,-2.333632721,0.217418517,-10.73336691,7.10E-27,6.06E-24
ENSRNOG00000014310,981.8953173,0.465220506,0.236389006,1.968029371,0.049064658,0.131741976
ENSRNOG00000014312,874.3236449,-1.517979211,0.336474226,-4.511427901,6.44E-06,0.000101504
ENSRNOG00000014314,5583.769452,-0.831560929,0.273263103,-3.043077968,0.002341717,0.01220866
ENSRNOG00000014317,3402.097649,0.131716711,0.235048993,0.560379813,0.575220398,0.734488727
ENSRNOG00000014316,690.0379599,-0.884093669,0.316805307,-2.790652967,0.005260184,0.022960867
ENSRNOG00000014319,1161.81988,-0.939515134,0.274424767,-3.42357997,0.000618021,0.004228396
ENSRNOG00000069381,0.274236736,-1.420840002,4.046781752,-0.351103689,0.72551056,NA
ENSRNOG00000069386,0.586389726,-2.503332715,3.97351744,-0.63000421,0.52869183,NA
ENSRNOG00000069384,1365.589174,-0.023587293,0.181939879,-0.129643335,0.896848616,0.943567243
ENSRNOG00000069385,92.06643019,-0.262726923,0.399230577,-0.658083169,0.510484691,0.682382324
ENSRNOG00000069388,4.878935167,-2.691519855,2.616727037,-1.028582583,0.303675866,0.490089461
ENSRNOG00000069389,68.53386048,-0.012968407,0.500633946,-0.02590397,0.979333933,0.989293262
ENSRNOG00000021823,4.683414282,0.785795663,2.185393803,0.359567078,0.719170907,0.836123025
ENSRNOG00000016229,343.1076402,-0.116564935,0.515266882,-0.226222447,0.821028413,0.899819986
ENSRNOG00000062959,4642.100257,-1.217892372,0.137923486,-8.83020297,1.04E-18,3.22E-16
ENSRNOG00000062952,0.840406031,2.149196518,3.977484308,0.540340666,0.588962119,NA
ENSRNOG00000016222,0.968567519,-3.220524536,3.947508278,-0.81583731,0.414593191,NA
ENSRNOG00000062950,0.15975631,1.303104988,4.080472857,0.319351466,0.74946001,NA
ENSRNOG00000016220,11265.29116,-0.188216203,0.250221947,-0.752197022,0.451932584,0.632442808
ENSRNOG00000062956,341.8087685,0.550627913,3.725517308,0.147799048,NA,NA
ENSRNOG00000062957,7.105774378,-1.226919302,1.585389194,-0.773891551,0.438994927,0.620368216
ENSRNOG00000016225,400.6536444,-1.58435315,0.348960213,-4.54021144,5.62E-06,9.02E-05
ENSRNOG00000062955,5.670766913,1.722036733,2.649955225,0.649836162,0.515798057,0.687023251
ENSRNOG00000058810,5.90891488,0.561711914,1.456704783,0.385604497,0.699789603,0.822967301
ENSRNOG00000058811,4.210779881,5.685948423,2.36204019,2.407219169,0.01607452,0.055332423
ENSRNOG00000065834,0.224018735,1.303104988,4.080472857,0.319351466,0.74946001,NA
ENSRNOG00000024278,3032.71116,-0.381989676,0.169776288,-2.249958927,0.024451553,0.077035316
ENSRNOG00000064651,0.860626462,-3.057940187,3.952339562,-0.773703812,0.439105965,NA
ENSRNOG00000064650,1.120093673,3.764288188,3.951896565,0.952527002,0.340829778,NA
ENSRNOG00000064657,102.2144539,-2.894233337,0.750800932,-3.85486114,0.000115795,0.001085885
ENSRNOG00000064656,6580.276306,0.065349529,0.152522622,0.428457939,0.66831775,0.803830958
ENSRNOG00000064655,144.0803467,-1.349435562,0.391170409,-3.449738351,0.00056113,0.003922061
ENSRNOG00000024272,90.26004949,-0.031415933,0.508509768,-0.061780393,0.950737718,0.973449353
ENSRNOG00000024277,1514.855787,-0.419864612,0.222574206,-1.886402833,0.059240691,0.151751226
ENSRNOG00000051135,324.7663559,-0.473033156,0.591585176,-0.799602788,0.423940972,0.607617859
ENSRNOG00000050960,1632.187496,0.139738744,0.166217363,0.84069884,0.400516671,0.586895096
ENSRNOG00000050968,242.1634055,-0.582416841,0.383500931,-1.518684294,0.128841982,0.268555498
ENSRNOG00000021179,945.5544088,0.256800032,0.249622947,1.028751703,0.303596367,0.490036606
ENSRNOG00000021175,1903.536234,-0.409261381,0.150719881,-2.715377544,0.006620025,0.027490457
ENSRNOG00000021174,2154.791955,1.08037954,0.172585424,6.259969799,3.85E-10,2.31E-08
ENSRNOG00000021176,1904.745782,1.36646716,0.215861479,6.330296468,2.45E-10,1.56E-08
ENSRNOG00000021170,3579.927026,-0.227947628,0.22267426,-1.023681981,0.305985509,0.492040424
ENSRNOG00000021173,962.9093336,0.029581663,0.17503885,0.169000557,0.865796203,0.924966175
ENSRNOG00000020884,707.6241987,-1.572854674,0.391334448,-4.019208334,5.84E-05,0.000627886
ENSRNOG00000020882,1119.947309,-0.360831435,0.222332369,-1.622937037,0.104602865,0.23161499
ENSRNOG00000020883,184.0546592,0.689554157,0.438262722,1.57338081,0.115630668,0.248950706
ENSRNOG00000020880,1554.48083,0.017969135,0.163020722,0.110226076,0.912230082,0.952461352
ENSRNOG00000020881,3984.784128,-0.012869376,0.130470946,-0.098637868,0.921425802,0.9576766
ENSRNOG00000020889,10706.78615,-0.832145933,0.191919884,-4.335902649,1.45E-05,0.000200095
ENSRNOG00000049724,497.6896065,0.687896684,0.276866905,2.484575339,0.012970606,0.046828876
ENSRNOG00000009803,3.603142062,-1.954968243,2.812948173,-0.694989073,0.487062149,0.663289192
ENSRNOG00000009802,101.5060449,0.360486861,0.518044106,0.695861329,0.486515677,0.66307407
ENSRNOG00000063382,66.32343129,0.52971843,0.573486977,0.923679962,0.355652968,0.54342222
ENSRNOG00000063384,6.255436193,2.03398233,1.625558091,1.251251703,0.21084266,0.381639038
ENSRNOG00000009805,654.0123246,-1.423567165,0.501810084,-2.836864403,0.004555896,0.020565613
ENSRNOG00000063389,1.013305483,0.347485484,2.56724373,0.135353523,0.892332369,NA
ENSRNOG00000009808,719.8548384,0.005664261,0.3541584,0.015993582,0.987239512,0.993217652
ENSRNOG00000020225,3537.977582,0.380033708,0.31485299,1.207019529,0.227424623,0.401926939
ENSRNOG00000020229,2256.879399,0.185422799,0.260390662,0.712094658,0.476406162,0.653948182
ENSRNOG00000030416,417.1462337,0.664734781,0.308752607,2.152968967,0.031321118,0.093768563
ENSRNOG00000020849,409.3845683,-1.084593052,0.283827769,-3.821307038,0.000132746,0.001213329
ENSRNOG00000058578,2.770342547,0.4530906,3.773208731,0.12008098,0.904418999,NA
ENSRNOG00000028274,3707.356958,0.587410685,0.219138381,2.6805468,0.007350199,0.029998397
ENSRNOG00000049714,2572.359006,0.521768831,0.217734224,2.396356538,0.016558974,0.056605642
ENSRNOG00000058572,5826.016921,-0.197809244,0.171536049,-1.153164276,0.248842963,0.427341266
ENSRNOG00000005729,17.06672997,-0.625244255,0.904976188,-0.690895809,0.48963102,0.665297125
ENSRNOG00000005726,36.65709235,1.761130489,0.608192594,2.895678943,0.003783393,0.017828668
ENSRNOG00000005727,1561.402846,0.129563434,0.404754986,0.320103368,0.748889973,0.856200009
